SerialNo,ReceivedDateTime,SpindleSpeed_max,ServoCurrent_X_max,ServoCurrent_Z1_max,ServoCurrent_Z2_max,ServoCurrent_Z3_max,ServoLoad_X_max,ServoLoad_Z1_max,ServoLoad_Z2_max,ServoLoad_Z3_max,SpindleSpeed_mean,ServoCurrent_X_mean,ServoCurrent_Z1_mean,ServoCurrent_Z2_mean,ServoCurrent_Z3_mean,ServoLoad_X_mean,ServoLoad_Z1_mean,ServoLoad_Z2_mean,ServoLoad_Z3_mean,SpindleSpeed_min,ServoCurrent_X_min,ServoCurrent_Z1_min,ServoCurrent_Z2_min,ServoCurrent_Z3_min,ServoLoad_X_min,ServoLoad_Z1_min,ServoLoad_Z2_min,ServoLoad_Z3_min,SpindleSpeed_std,ServoCurrent_X_std,ServoCurrent_Z1_std,ServoCurrent_Z2_std,ServoCurrent_Z3_std,ServoLoad_X_std,ServoLoad_Z1_std,ServoLoad_Z2_std,ServoLoad_Z3_std,SpindleLoad_max,SpindleLoad_mean,SpindleLoad_min,SpindleLoad_std,passorfail
20220823-0000497,2022-08-23 10:14:33.205,2226.04,1586.71,1973.54,30.3,4187.46,181.8,153.52,30.3,481.77,1009.3321857923497,151.5165573770492,158.46513661202187,30.3,72.6372131147541,18.367650273224044,11.14311475409836,30.3,49.269234972677594,0.0,1.01,2.02,30.3,40.4,0.0,0.0,30.3,40.4,907.2298864376364,162.80558658985558,236.9357027662061,0.0,311.64528640714525,20.728907328232847,17.398476158926194,0.0,59.05840526232628,31776.30488,3490.8756008207934,0.0,5034.114809470448,0
20220823-0000498,2022-08-23 10:16:23.207,2224.02,739.32,2605.8,30.3,4710.64,160.59,86.86,30.3,434.3,1270.1402721088436,147.35006802721088,232.89775510204083,30.3,134.35748299319727,17.060068027210885,13.803333333333333,30.3,48.34945578231293,0.0,1.01,11.11,30.3,40.4,0.0,0.0,30.3,40.4,845.4096354480479,128.21455397365392,362.3831648343343,0.0,612.2608477395553,18.545527488897353,14.508009492275507,0.0,54.99031247629054,31855.19497,3203.7333337831024,0.0,4921.144551669962,0
20220823-0000499,2022-08-23 10:17:36.205,2231.09,1364.51,2956.27,30.3,4615.7,124.23,218.16,30.3,4172.31,1263.8397959183674,140.63734693877552,214.20244897959185,30.3,110.11061224489795,16.331768707482993,17.781496598639457,30.3,76.41646258503403,0.0,2.02,15.15,30.3,40.4,0.0,1.01,30.3,40.4,853.784829093875,145.68671310704198,338.93959857472925,0.0,521.439762753473,14.917062718642175,30.95614992124153,0.0,343.38751562039107,31501.678809999998,3541.148897961696,0.0,5050.558986463613,0
20220823-0000501,2022-08-23 10:20:04.205,2230.08,441.37,2605.8,30.3,4657.11,129.28,207.05,30.3,489.85,1279.1478231292515,135.47054421768706,225.58727891156462,30.3,134.34374149659862,16.943265306122452,16.256190476190476,30.3,53.88040816326531,0.0,1.01,7.07,30.3,40.4,0.0,0.0,30.3,40.4,858.579839725724,98.51825246588267,342.47307491387585,0.0,611.6942734433045,16.640862517946776,26.419788749903642,0.0,72.02190770093327,31552.71512,3172.3876102101362,0.0,4976.946324097549,0
20220823-0000502,2022-08-23 10:21:17.706,2231.09,1241.29,1870.52,30.3,4426.83,145.44,218.16,30.3,4173.32,1272.9297959183673,147.98904761904762,194.9574829931973,30.3,101.35727891156463,17.815850340136056,16.050068027210884,30.3,76.29965986394558,0.0,1.01,15.15,30.3,40.4,0.0,0.0,30.3,40.4,843.7017712697199,150.58256637813128,220.60184073941767,0.0,494.9689347729591,19.845993212311107,28.323263116900815,0.0,343.35113519879934,32065.65372,3479.6356602309784,0.0,5035.872932984886,0
20220823-0000503,2022-08-23 10:22:30.705,2226.04,563.58,2555.3,30.3,4621.76,134.33,92.92,30.3,436.32,1246.9864,133.522,214.92800000000003,30.3,169.90893333333332,16.375466666666668,13.991866666666667,30.3,50.91746666666667,0.0,1.01,17.17,30.3,40.4,0.0,0.0,30.3,40.4,861.390449135342,103.38097193678779,319.3016847093885,0.0,716.0794604258291,18.210854122553755,16.341862123489562,0.0,63.547164896041586,31854.68997,3156.8364267243514,0.0,4925.708724854127,0
20220823-0000504,2022-08-23 10:22:31.714,2224.02,1556.41,1881.63,30.3,4642.97,129.28,207.05,30.3,489.85,1275.4985616438357,157.04808219178082,221.93020547945204,30.3,104.10609589041096,17.09390410958904,16.568150684931506,30.3,48.68061643835617,0.0,0.0,7.07,30.3,40.4,0.0,0.0,30.3,40.4,843.3051968470767,192.33171794426025,282.56317290497844,0.0,516.6207327159606,19.63225788951648,28.703049432674224,0.0,57.36656237980909,32047.5525,3480.858879822889,0.0,4909.80052887297,0
20220823-0000505,2022-08-23 10:23:44.698,2231.09,956.47,2622.97,30.3,4341.99,168.67,218.16,30.3,4169.28,1257.14768707483,144.8765986394558,196.6614285714286,30.3,106.59965986394559,17.41047619047619,14.60721088435374,30.3,78.95863945578232,0.0,2.02,15.15,30.3,40.4,0.0,0.0,30.3,40.4,855.0072360291164,142.28664563457468,262.9999020972143,0.0,492.784529116931,21.605028747005544,25.417539451636234,0.0,344.2820252470769,31398.35884,3121.524318236745,0.0,4895.12956806661,0
20220823-0000506,2022-08-23 10:24:58.213,2223.01,1575.6,2555.3,30.3,4640.95,110.09,85.85,30.3,458.54,1287.9506164383563,160.34787671232877,224.43445205479452,30.3,159.8290410958904,17.764931506849315,13.033150684931506,30.3,56.53924657534247,0.0,1.01,11.11,30.3,40.4,0.0,0.0,30.3,40.4,846.1230744820881,190.48613067874086,296.5499159306811,0.0,711.9453307888934,17.905752174687947,13.402041445539515,0.0,78.00966762247147,31398.02756,3474.5255785013624,0.0,5088.252627374052,0
20220823-0000507,2022-08-23 10:26:11.209,2227.05,815.07,2240.18,30.3,482.78000000000003,134.33,83.83,30.3,4182.41,1278.4263945578232,149.8922448979592,216.1331292517007,30.3,43.4643537414966,16.496666666666666,12.12687074829932,30.3,107.231768707483,0.0,0.0,11.11,30.3,40.4,0.0,0.0,30.3,40.4,845.4602794070563,145.25382956288917,273.80612642909824,0.0,36.3618356507774,17.329988379475267,11.55026403002081,0.0,482.17369755895794,31483.60991,3268.9941623175414,0.0,4895.996465851773,0
20220823-0000508,2022-08-23 10:27:24.198,2228.06,481.77,2622.97,30.3,4419.76,120.19,122.21000000000001,30.3,4169.28,1265.9010204081633,132.85278911564626,223.78027210884355,30.3,133.2512925170068,16.91578231292517,13.088775510204082,30.3,78.75251700680273,0.0,2.02,20.2,30.3,40.4,0.0,0.0,30.3,40.4,845.5728951403612,100.58676885811762,316.03312734972184,0.0,604.7182511011187,18.08865230910176,14.636680974253109,0.0,344.0629062835356,31689.933719999997,2319.627454545455,0.0,4482.744116117701,0
20220823-0000509,2022-08-23 10:28:38.207,2215.9147500000004,1037.169,2530.05,30.3,4640.95,150.49,208.06,30.3,473.69,1324.5645,136.75536486486487,208.8175,30.3,159.74378378378378,17.552162162162162,15.35472972972973,30.3,48.47317567567568,0.0,0.0,9.09,30.3,40.4,0.0,0.0,30.3,40.4,845.804289896784,137.44596707764612,275.0471459251614,0.0,700.3661976451391,22.25904497552289,24.5841649213456,0.0,61.762112914602746,32007.16765,3130.9756346111867,0.0,5548.552286291332,1
20220823-0000509,2022-08-23 10:28:38.207,2227.05,987.78,2530.05,30.3,4640.95,150.49,208.06,30.3,473.69,1261.49,151.9504054054054,208.8175,30.3,159.74378378378378,17.552162162162162,15.35472972972973,30.3,48.47317567567568,0.0,0.0,9.09,30.3,40.4,0.0,0.0,30.3,40.4,854.347767572509,152.71774119738458,275.0471459251614,0.0,700.3661976451391,20.235495432293536,24.5841649213456,0.0,56.14737537691158,31690.265,3478.861816234652,0.0,5044.138442083029,0
20220823-0000510,2022-08-23 10:29:52.207,2226.04,1444.3,2956.27,30.3,4197.56,134.33,84.84,30.3,447.43,1272.9735616438356,166.69842465753428,217.07390410958902,30.3,134.62746575342467,18.72650684931507,13.434383561643836,30.3,48.4177397260274,0.0,3.0300000000000002,12.120000000000001,30.3,40.4,0.0,1.01,30.3,40.4,839.0931872776855,207.04170706756037,307.58819570554135,0.0,590.6424860148469,20.450029362018178,14.704163435021165,0.0,54.96076585965218,32175.15994,2715.8202157188844,0.0,4626.245515034174,0
20220823-0000511,2022-08-23 10:31:05.202,2226.04,1059.49,1224.1200000000001,30.3,4146.05,185.84,131.3,30.3,4162.21,1278.6115753424658,143.35773972602738,181.38493150684934,30.3,68.61082191780822,17.96554794520548,13.067739726027398,30.3,79.75541095890411,0.0,2.02,4.04,30.3,40.4,0.0,0.0,30.3,40.4,848.1691079691328,147.554848206374,172.22843321037112,0.0,338.6292937920637,22.61447449615742,16.198427863185028,0.0,345.41335533780557,31854.56372,3496.0185726712334,0.0,5066.807936350125,0
20220823-0000514,2022-08-23 10:34:46.201,2226.04,894.86,2611.86,30.3,481.77,109.08,128.27,30.3,414.1,1284.9690410958904,135.6167123287671,241.70821917808217,30.3,52.53383561643836,15.86945205479452,14.416712328767122,30.3,45.64369863013699,0.0,2.02,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,842.3214407665123,135.7603360986597,393.01142337703794,0.0,71.96488168072325,15.694213604816076,17.74146003953907,0.0,43.43986285492751,31692.474879999998,3483.507065848033,0.0,5092.367420590767,0
20220824-0000005,2022-08-23 23:12:34.688,2225.03,1372.59,2260.38,30.3,4218.77,82.82000000000001,134.33,30.3,4169.28,1105.7109467455623,151.77491124260357,146.7966272189349,30.3,97.66520710059172,16.877159763313607,10.20757396449704,30.3,69.43899408284024,0.0,4.04,1.01,30.3,40.4,0.0,0.0,30.3,40.4,897.1174484372295,153.7550618929818,237.2527854687717,0.0,454.6821345179187,13.87607529336324,16.09545194905109,0.0,319.11161814285083,31181.13006,3301.576992488152,0.0,4858.321370238395,0
20220824-0000007,2022-08-23 23:14:00.175,2228.06,874.66,2110.9,30.3,4215.74,87.87,133.32,30.3,4167.26,1112.2925595238096,142.6925595238095,162.2432738095238,30.3,114.85142857142857,16.821309523809525,11.043869047619049,30.3,76.52553571428571,0.0,2.02,0.0,30.3,40.4,0.0,0.0,30.3,40.4,896.2640441000184,114.38395861966275,284.20456079120964,0.0,551.8026465588885,12.974081561216343,19.825640642794315,0.0,323.3716295014952,31985.50012,2846.3072705981112,0.0,4545.449959972202,0
20220824-0000008,2022-08-23 23:15:35.177,2228.06,1283.71,2989.6,30.3,4297.55,135.34,132.31,30.3,4176.35,1128.8757831325302,161.00373493975903,192.3867469879518,30.3,116.1378313253012,18.18,11.371626506024096,30.3,70.1828313253012,0.0,0.0,0.0,30.3,40.4,0.0,0.0,30.3,40.4,896.8551974688319,170.77274440342254,390.9930066333169,0.0,558.1499320998748,18.432864669991762,18.127916885930954,0.0,322.6956888096899,31989.54012,3733.773921587517,0.0,5058.695307493963,0
20220824-0000009,2022-08-23 23:16:49.184,2223.01,730.23,2989.6,30.3,4535.91,107.06,164.63,30.3,4176.35,1125.1947590361447,139.51385542168674,161.1497590361446,30.3,144.08927710843372,17.76626506024096,10.799698795180724,30.3,97.09385542168675,0.0,0.0,0.0,30.3,40.4,0.0,0.0,30.3,40.4,893.5394607249788,105.51771726526064,284.2787873730093,0.0,660.1783442262422,17.47848994829922,18.330953288398494,0.0,451.81855709973394,31860.90753,2972.3135155266013,0.0,4801.859371261111,0
20220824-0000010,2022-08-23 23:18:21.177,2226.04,1138.27,2556.31,30.3,4535.91,161.6,221.19,30.3,4146.05,1260.4458783783784,149.07054054054052,190.65114864864864,30.3,128.59074324324325,18.4325,13.764662162162162,30.3,68.14087837837837,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,846.409457832342,156.11166576153698,299.30145473148576,0.0,613.3398277681313,22.961504700088145,26.68981028729383,0.0,336.3554270722023,32028.83619,3687.339113763587,0.0,5093.883007772369,0
20220824-0000011,2022-08-23 23:19:35.185,2212.8999,781.5885000000001,2556.31,30.3,4293.51,80.8,88.88,30.3,4172.31,1338.5035376712328,124.7820410958904,183.36342465753427,30.3,160.9082191780822,15.578904109589041,10.183013698630136,30.3,107.60650684931507,0.0,0.0,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,839.6814415742336,115.08047882398975,291.4619252065779,0.0,683.5350959082549,13.495762518568187,11.233421617647867,0.0,531.4033112711982,31717.045089400002,3368.7790814836962,0.0,5710.0456717691395,1
20220824-0000011,2022-08-23 23:19:35.185,2224.02,744.37,2556.31,30.3,4293.51,80.8,88.88,30.3,4172.31,1274.7652739726027,138.6467123287671,183.36342465753427,30.3,160.9082191780822,15.578904109589041,10.183013698630136,30.3,107.60650684931507,0.0,0.0,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,848.1630722972058,127.86719869332194,291.4619252065779,0.0,683.5350959082549,12.268875016880168,11.233421617647867,0.0,483.09391933745286,31403.01494,3743.0878683152177,0.0,5190.950610699218,0
20220824-0000012,2022-08-23 23:20:48.183,2225.03,1418.04,3197.66,30.3,4194.53,183.82,221.19,30.3,436.32,1237.5843918918918,155.15783783783783,180.39418918918918,30.3,127.59439189189189,18.869256756756755,13.921621621621622,30.3,48.41858108108108,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,849.318278743172,180.3400572912,307.8019236416169,0.0,585.9946358956622,24.971993698294213,27.62248428605767,0.0,55.70126637704719,31506.79244,3627.7415140625,0.0,5049.864210855937,0
20220824-0000013,2022-08-23 23:22:02.177,2225.03,1135.24,3197.66,30.3,4689.43,89.89,221.19,30.3,4147.06,1164.7432919254659,150.41472049689443,173.08639751552795,30.3,123.4960248447205,17.03198757763975,12.295652173913044,30.3,73.2155900621118,0.0,1.01,13.13,30.3,40.4,0.0,0.0,30.3,40.4,889.9445475040878,134.86027376068878,306.3455294869352,0.0,584.7407027147534,13.179680934503345,22.152263704627757,0.0,326.4184232079973,31692.93241,3647.217921793478,0.0,4940.408052147229,0
20220824-0000014,2022-08-23 23:23:27.514,2227.05,785.78,2124.03,30.3,4637.92,183.82,89.89,30.3,438.34000000000003,1140.4015337423314,143.12877300613496,188.4548466257669,30.3,99.14730061349692,16.785828220858896,11.810184049079755,30.3,49.89895705521472,0.0,0.0,2.02,30.3,40.4,0.0,1.01,30.3,40.4,889.0922637071534,115.03775859477454,300.278182364574,0.0,483.35114457204287,18.094424222009447,16.560820279236122,0.0,59.91068256502786,31514.446219999998,2984.2253272737557,0.0,4676.275513709881,0
20220824-0000015,2022-08-23 23:24:44.173,2226.04,1317.04,2542.17,30.3,4637.92,166.65,202.0,30.3,4165.24,1265.9872297297297,152.51,191.5041891891892,30.3,74.08486486486487,16.733243243243244,14.064932432432432,30.3,76.11168918918919,0.0,1.01,20.2,30.3,40.4,0.0,0.0,30.3,40.4,855.9665620743771,157.9298730606004,277.07516910920754,0.0,377.71219504180084,18.979996590801374,25.603583559254286,0.0,341.59301373255283,31866.55747,3578.291360392954,0.0,5042.571642915418,0
20220824-0000016,2022-08-23 23:25:58.190,2226.04,1394.81,1483.69,30.3,4422.79,171.7,132.31,30.3,4177.36,1184.1227215189874,149.51196202531645,157.0613924050633,30.3,105.5386075949367,16.0896835443038,13.168354430379747,30.3,71.55658227848102,0.0,2.02,2.02,30.3,40.4,0.0,1.01,30.3,40.4,883.3907825166974,149.62957297705884,188.12544660836573,0.0,487.12543295090427,17.08784951346149,20.24265629283936,0.0,330.55874274080287,31506.445,3585.089288165761,0.0,4954.952637239523,0
20220824-0000016,2022-08-23 23:25:58.190,2214.9098,1464.5505,1483.69,30.3,4422.79,171.7,132.31,30.3,4177.36,1243.3288575949368,134.56076582278482,157.0613924050633,30.3,105.5386075949367,16.0896835443038,13.168354430379747,30.3,71.55658227848102,0.0,2.02,2.02,30.3,40.4,0.0,1.01,30.3,40.4,874.5568746915304,134.66661567935296,188.12544660836573,0.0,487.12543295090427,18.79663446480764,20.24265629283936,0.0,363.6146170148832,31821.50945,3226.580359349185,0.0,5450.447900963476,1
20220824-0000017,2022-08-23 23:27:11.175,2226.04,909.0,1207.96,30.3,4422.79,101.0,92.92,30.3,4177.36,1113.1288622754491,139.44047904191618,158.51556886227547,30.3,119.56101796407187,17.46634730538922,9.68874251497006,30.3,97.00233532934132,0.0,0.0,11.11,30.3,40.4,0.0,0.0,30.3,40.4,892.7988196621251,110.54116157000847,193.26436783427502,0.0,567.2016926230532,14.696075080868097,11.280984108549083,0.0,451.8711022767903,32128.1,3180.6351084823527,0.0,4981.862376890951,0
20220824-0000017,2022-08-23 23:27:11.175,2214.9098,954.45,1207.96,30.3,4422.79,101.0,92.92,30.3,4177.36,1168.7853053892215,125.49643113772456,158.51556886227547,30.3,119.56101796407187,17.46634730538922,9.68874251497006,30.3,97.00233532934132,0.0,0.0,11.11,30.3,40.4,0.0,0.0,30.3,40.4,883.8708314655038,99.48704541300762,193.26436783427502,0.0,567.2016926230532,16.16568258895491,11.280984108549083,0.0,497.05821250446934,32449.380999999998,2862.5715976341176,0.0,5480.048614580047,1
20220824-0000018,2022-08-23 23:28:36.177,2224.02,991.82,2505.81,30.3,4402.59,103.02,204.02,30.3,4169.28,1215.2776129032259,153.5851612903226,202.63206451612902,30.3,122.85509677419356,17.183032258064515,13.358064516129033,30.3,69.50103225806451,0.0,0.0,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,870.2098052211975,146.05594749986997,353.60818008202796,0.0,586.7723557878161,17.259553453146513,25.003724855914516,0.0,331.78596183997047,32077.15762,3214.6339246772227,0.0,4823.060078195964,0
20220824-0000019,2022-08-23 23:29:58.180,2225.03,1474.6,1210.99,30.3,4408.65,185.84,83.83,30.3,482.78000000000003,1195.1213461538462,153.8372435897436,140.3576282051282,30.3,132.815,17.810961538461537,9.213012820512821,30.3,58.068525641025644,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,878.6387169821409,159.6890621840223,137.45683848267427,0.0,585.7909815684175,22.139894323367013,8.729525843143659,0.0,81.64494199721315,31871.543840000002,3644.0375813704204,0.0,5143.671111628549,0
20220824-0000020,2022-08-23 23:31:12.176,2232.1,1314.01,1925.06,30.3,4267.25,186.85,131.3,30.3,452.48,1211.0752597402598,158.8061038961039,170.5981818181818,30.3,124.47266233766234,19.426103896103896,11.28051948051948,30.3,50.67051948051948,0.0,0.0,6.0600000000000005,30.3,40.4,0.0,0.0,30.3,40.4,869.8750086895973,161.19677220716838,237.00905481960228,0.0,577.6817696199643,23.9209672829362,15.384817539973483,0.0,62.8093147941787,31603.32622,3290.131542607626,0.0,4941.097163653963,0
20220824-0000021,2022-08-23 23:32:33.167,2225.03,1377.64,1853.35,30.3,4194.53,186.85,216.14000000000001,30.3,435.31,1187.6564102564103,147.56358974358974,196.89173076923075,30.3,93.6775,17.04051282051282,15.959294871794873,30.3,42.98974358974359,0.0,2.02,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,874.5847340611741,157.31192557048198,275.95901090978793,0.0,467.2985971085542,19.85137870256943,29.374538825709774,0.0,31.52165423285665,31777.961280000003,3620.8980271467394,0.0,5109.742286852086,0
20220824-0000022,2022-08-23 23:33:47.175,2225.03,1407.94,1843.25,30.3,4193.52,106.05,216.14000000000001,30.3,436.32,1214.347922077922,157.7501948051948,190.7653896103896,30.3,67.4338961038961,16.50103896103896,12.893896103896104,30.3,42.984025974025975,0.0,0.0,13.13,30.3,40.4,0.0,0.0,30.3,40.4,874.2794231831355,173.187388049007,254.68806562648624,0.0,333.58801327100446,15.104284841834298,21.954197054036204,0.0,31.80101737602942,31398.106340000002,3322.7869162499996,0.0,4954.037234740278,0
20220824-0000023,2022-08-23 23:35:09.461,2231.09,1407.94,1277.65,30.3,4478.34,117.16,205.03,30.3,480.76,1209.1470779220779,151.97876623376624,159.87512987012988,30.3,104.51532467532468,16.992922077922078,12.356103896103896,30.3,53.54311688311688,0.0,0.0,11.11,30.3,40.4,0.0,0.0,30.3,40.4,863.6463814201832,167.9452873858269,176.84082283789556,0.0,489.3917983265036,17.218578282705227,22.874045978207675,0.0,71.80481653057043,31504.06241,3542.710928136055,0.0,4989.551889112548,0
20220824-0000024,2022-08-23 23:36:21.194,2231.09,1589.74,2950.21,30.3,4488.44,183.82,165.64000000000001,30.3,480.76,1198.1448717948717,154.09621794871794,201.99352564102566,30.3,155.50115384615384,17.778589743589745,12.327179487179487,30.3,48.21455128205128,0.0,1.01,16.16,30.3,40.4,0.0,1.01,30.3,40.4,875.7120390459401,183.26042747696985,346.406268122027,0.0,677.3011520830365,20.747829412802236,18.972685958924362,0.0,55.82544740306054,31778.62384,3146.026824668305,0.0,4804.1121918572835,0
20220824-0000025,2022-08-23 23:37:43.160,2225.03,1088.78,2437.13,30.3,4488.44,183.82,20.2,30.3,468.64,1203.3035064935066,155.10058441558442,170.67688311688312,30.3,152.6674025974026,17.438896103896106,8.860454545454546,30.3,55.674610389610386,0.0,2.02,11.11,30.3,40.4,0.0,1.01,30.3,40.4,865.2265501327932,170.26441038602002,241.03648564348836,0.0,687.6048450541816,22.410679058016523,5.535260590661832,0.0,75.9495976916211,32047.34747,3591.332392721088,0.0,5026.43929984504,0
20220824-0000026,2022-08-23 23:38:56.163,2231.09,1567.52,2548.23,30.3,4434.91,123.22,80.8,30.3,468.64,1212.413181818182,160.80642857142857,187.8272077922078,30.3,104.2661038961039,17.58318181818182,9.562207792207793,30.3,50.66396103896104,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,1.01,30.3,40.4,871.4630298594864,206.75060578968845,312.61763778310393,0.0,487.3612543108341,18.21516183540933,8.39646973359818,0.0,62.9405590555043,31997.5575,3261.9660312330457,0.0,4964.34410815888,0
20220824-0000027,2022-08-23 23:40:17.161,2231.09,1383.7,2548.23,30.3,4713.67,140.39000000000001,207.05,30.3,416.12,1183.2408974358975,141.95032051282053,169.14910256410258,30.3,159.6253205128205,18.296538461538464,15.635576923076922,30.3,45.210448717948715,0.0,1.01,7.07,30.3,40.4,0.0,1.01,30.3,40.4,876.9811509175286,141.52650925595904,280.24675129750716,0.0,701.9468671841847,20.431992235547174,31.57167440312015,0.0,42.21340837248252,31599.522559999998,3515.853996484268,0.0,4931.25659556571,0
20220824-0000029,2022-08-23 23:41:31.176,2225.03,1590.75,2231.09,30.3,4192.51,140.39000000000001,204.02,30.3,4158.17,946.2102551020408,162.3575,146.47576530612244,30.3,82.83030612244897,17.644081632653062,11.986020408163265,30.3,73.13739795918367,0.0,0.0,22.22,30.3,40.4,0.0,1.01,30.3,40.4,919.652438075243,168.42917399422694,233.98867626295282,0.0,417.0319808904254,16.124838361832264,27.412712415988175,0.0,299.8941150182351,31693.295000000002,3205.81200763285,0.0,4990.609487310408,0
